Change,Target,Treatment
0.5579841487110397,hydroxy-HIF,Palbociclib_GBM-26
0.8842149595767664,hydroxy-HIF,GDC0980_GBM-26
0.6233982380899566,hydroxy-HIF,DMSO_GBM-26
0.5547905695138536,hydroxy-HIF,GNE-317_GBM-26
0.6591910233976759,hydroxy-HIF,Erlotinib_GBM-26
0.3667274481965155,hydroxy-HIF,(+)-Serum_GBM-26
0.14126242307462328,hydroxy-HIF,(-)-Serum_GBM-26
-0.49181672509215335,hydroxy-HIF,DMSO_GBM-6
-0.6482027552953195,hydroxy-HIF,GDC0980_GBM-6
-0.5892519764689861,hydroxy-HIF,Palbociclib_GBM-6
-0.4080088832233275,hydroxy-HIF,(+)-Serum_GBM-6
-0.6093134577321044,hydroxy-HIF,Erlotinib_GBM-6
-0.4695897571754831,hydroxy-HIF,(-)-Serum_GBM-6
-0.5713852555730575,hydroxy-HIF,GNE-317_GBM-6
0.6104701170397807,p-Akt_308,Palbociclib_GBM-26
0.9132093013356152,p-Akt_308,GDC0980_GBM-26
0.47101057948960795,p-Akt_308,DMSO_GBM-26
0.40807915006111856,p-Akt_308,GNE-317_GBM-26
0.4825510272249634,p-Akt_308,Erlotinib_GBM-26
0.35804128214802416,p-Akt_308,(+)-Serum_GBM-26
0.23310716545051688,p-Akt_308,(-)-Serum_GBM-26
-0.42639856967293976,p-Akt_308,DMSO_GBM-6
-0.5884169720163437,p-Akt_308,GDC0980_GBM-6
-0.6047913921274766,p-Akt_308,Palbociclib_GBM-6
-0.33154652602051804,p-Akt_308,(+)-Serum_GBM-6
-0.5023216940608528,p-Akt_308,Erlotinib_GBM-6
-0.4333051717066617,p-Akt_308,(-)-Serum_GBM-6
-0.5896882971448341,p-Akt_308,GNE-317_GBM-6
0.3686854396248507,p-Akt_473,Palbociclib_GBM-26
0.6794393363726684,p-Akt_473,GDC0980_GBM-26
0.4067016469945238,p-Akt_473,DMSO_GBM-26
0.23508679601814284,p-Akt_473,GNE-317_GBM-26
0.46913014149385784,p-Akt_473,Erlotinib_GBM-26
0.9025186842730974,p-Akt_473,(+)-Serum_GBM-26
0.004614153150493869,p-Akt_473,(-)-Serum_GBM-26
-0.49002601342476315,p-Akt_473,DMSO_GBM-6
-0.659057811625782,p-Akt_473,GDC0980_GBM-6
-0.49218224370634284,p-Akt_473,Palbociclib_GBM-6
0.3199568627436555,p-Akt_473,(+)-Serum_GBM-6
-0.5347050208290101,p-Akt_473,Erlotinib_GBM-6
-0.5371992359914446,p-Akt_473,(-)-Serum_GBM-6
-0.6729627350939483,p-Akt_473,GNE-317_GBM-6
0.40809031964543374,p-c-Abl,Palbociclib_GBM-26
0.9642128254139708,p-c-Abl,GDC0980_GBM-26
0.6643776330167919,p-c-Abl,DMSO_GBM-26
0.6380537786090414,p-c-Abl,GNE-317_GBM-26
0.7182919187435335,p-c-Abl,Erlotinib_GBM-26
0.3404533475511136,p-c-Abl,(+)-Serum_GBM-26
0.14140444681053096,p-c-Abl,(-)-Serum_GBM-26
-0.5371386098114758,p-c-Abl,DMSO_GBM-6
-0.6092022915106805,p-c-Abl,GDC0980_GBM-6
-0.5952347066640409,p-c-Abl,Palbociclib_GBM-6
-0.3982112168999995,p-c-Abl,(+)-Serum_GBM-6
-0.5572791126907376,p-c-Abl,Erlotinib_GBM-6
-0.5142726345011448,p-c-Abl,(-)-Serum_GBM-6
-0.6635456977123371,p-c-Abl,GNE-317_GBM-6
0.41220666899605685,p-GSK3b,Palbociclib_GBM-26
0.4994579769850553,p-GSK3b,GDC0980_GBM-26
0.5464326250682964,p-GSK3b,DMSO_GBM-26
0.3078388994979809,p-GSK3b,GNE-317_GBM-26
0.22683411058723874,p-GSK3b,Erlotinib_GBM-26
0.28667531328379714,p-GSK3b,(+)-Serum_GBM-26
-0.17868172987877798,p-GSK3b,(-)-Serum_GBM-26
-0.2928504402073218,p-GSK3b,DMSO_GBM-6
-0.47818570025383417,p-GSK3b,GDC0980_GBM-6
-0.3866235460147218,p-GSK3b,Palbociclib_GBM-6
-0.20400809376509685,p-GSK3b,(+)-Serum_GBM-6
0.13200569794158512,p-GSK3b,Erlotinib_GBM-6
-0.29084467637151834,p-GSK3b,(-)-Serum_GBM-6
-0.5802571058687386,p-GSK3b,GNE-317_GBM-6
0.5910134572382271,p-MAPK,Palbociclib_GBM-26
1.064013795024642,p-MAPK,GDC0980_GBM-26
0.6802433170479654,p-MAPK,DMSO_GBM-26
0.6446621249746568,p-MAPK,GNE-317_GBM-26
0.5417824431096563,p-MAPK,Erlotinib_GBM-26
0.381855486530103,p-MAPK,(+)-Serum_GBM-26
0.1544908521278156,p-MAPK,(-)-Serum_GBM-26
-0.5486132543691461,p-MAPK,DMSO_GBM-6
-0.6114360613822758,p-MAPK,GDC0980_GBM-6
-0.6339502215042123,p-MAPK,Palbociclib_GBM-6
-0.48623722447486856,p-MAPK,(+)-Serum_GBM-6
-0.6018479559641716,p-MAPK,Erlotinib_GBM-6
-0.5662674015025606,p-MAPK,(-)-Serum_GBM-6
-0.6097093568558315,p-MAPK,GNE-317_GBM-6
0.5145900054650175,p-mTOR,Palbociclib_GBM-26
1.076458086533867,p-mTOR,GDC0980_GBM-26
0.5607682333626549,p-mTOR,DMSO_GBM-26
0.47663076868344534,p-mTOR,GNE-317_GBM-26
0.619535603718337,p-mTOR,Erlotinib_GBM-26
0.3003869196969891,p-mTOR,(+)-Serum_GBM-26
0.20423886331085306,p-mTOR,(-)-Serum_GBM-26
-0.5298916594715258,p-mTOR,DMSO_GBM-6
-0.6229023819578035,p-mTOR,GDC0980_GBM-6
-0.6114827342111548,p-mTOR,Palbociclib_GBM-6
-0.39419993058341585,p-mTOR,(+)-Serum_GBM-6
-0.5290776054443619,p-mTOR,Erlotinib_GBM-6
-0.44932420351133173,p-mTOR,(-)-Serum_GBM-6
-0.6157299655915707,p-mTOR,GNE-317_GBM-6
0.30059979210637716,p-p53,Palbociclib_GBM-26
0.8272918553203384,p-p53,GDC0980_GBM-26
0.5194719481514894,p-p53,DMSO_GBM-26
0.35767762461365765,p-p53,GNE-317_GBM-26
0.45206065623222863,p-p53,Erlotinib_GBM-26
0.0079422880132753,p-p53,(+)-Serum_GBM-26
0.024275780547248885,p-p53,(-)-Serum_GBM-26
-0.42067385101558635,p-p53,DMSO_GBM-6
-0.41129954838967486,p-p53,GDC0980_GBM-6
-0.4589693412510254,p-p53,Palbociclib_GBM-6
-0.19358707305413975,p-p53,(+)-Serum_GBM-6
-0.4088163452071187,p-p53,Erlotinib_GBM-6
-0.22553333048445426,p-p53,(-)-Serum_GBM-6
-0.37044045558261607,p-p53,GNE-317_GBM-6
0.35946289250752794,p-70S6k,Palbociclib_GBM-26
0.8460555450202023,p-70S6k,GDC0980_GBM-26
0.7295091491355858,p-70S6k,DMSO_GBM-26
0.309878961517816,p-70S6k,GNE-317_GBM-26
0.5337132591573142,p-70S6k,Erlotinib_GBM-26
0.29153264714474386,p-70S6k,(+)-Serum_GBM-26
0.05250831324795779,p-70S6k,(-)-Serum_GBM-26
-0.43392315242054286,p-70S6k,DMSO_GBM-6
-0.5454760392189124,p-70S6k,GDC0980_GBM-6
-0.485366195410067,p-70S6k,Palbociclib_GBM-6
-0.2856723616533335,p-70S6k,(+)-Serum_GBM-6
-0.4971351475883606,p-70S6k,Erlotinib_GBM-6
-0.3195935852874091,p-70S6k,(-)-Serum_GBM-6
-0.5554942861525213,p-70S6k,GNE-317_GBM-6
0.3932828187708551,p-PDK1,Palbociclib_GBM-26
0.6073221820300376,p-PDK1,GDC0980_GBM-26
0.6463048644289567,p-PDK1,DMSO_GBM-26
0.39116497444051485,p-PDK1,GNE-317_GBM-26
0.5655340201684566,p-PDK1,Erlotinib_GBM-26
0.3856701237221073,p-PDK1,(+)-Serum_GBM-26
0.13601994037097878,p-PDK1,(-)-Serum_GBM-26
-0.4128087511408465,p-PDK1,DMSO_GBM-6
-0.5897490125954356,p-PDK1,GDC0980_GBM-6
-0.5105056069254322,p-PDK1,Palbociclib_GBM-6
-0.22433424105358374,p-PDK1,(+)-Serum_GBM-6
-0.4790220484276676,p-PDK1,Erlotinib_GBM-6
-0.37766253325933596,p-PDK1,(-)-Serum_GBM-6
-0.531216730529604,p-PDK1,GNE-317_GBM-6
-0.51230661504441255,p-Rb_780,Palbociclib_GBM-26
-0.45428856195698214,p-Rb_780,GDC0980_GBM-26
-0.4558558291307532,p-Rb_780,DMSO_GBM-26
-0.48182200386394863,p-Rb_780,GNE-317_GBM-26
-0.5156456649768553,p-Rb_780,Erlotinib_GBM-26
-0.5649637119083644,p-Rb_780,(+)-Serum_GBM-26
-0.6387305482492736,p-Rb_780,(-)-Serum_GBM-26
0.5016511580633055,p-Rb_780,DMSO_GBM-6
0.6315966690142879,p-Rb_780,GDC0980_GBM-6
-0.2247497242734837,p-Rb_780,Palbociclib_GBM-6
0.696422117204214,p-Rb_780,(+)-Serum_GBM-6
0.6296835206547815,p-Rb_780,Erlotinib_GBM-6
0.7041508474274359,p-Rb_780,(-)-Serum_GBM-6
0.6848583470400483,p-Rb_780,GNE-317_GBM-6
-0.6663365893270851,p-RB_807,Palbociclib_GBM-26
-0.5782072930437471,p-RB_807,GDC0980_GBM-26
-0.6293245462704598,p-RB_807,DMSO_GBM-26
-0.6393237138579078,p-RB_807,GNE-317_GBM-26
-0.6279173152802211,p-RB_807,Erlotinib_GBM-26
-0.678993547362442,p-RB_807,(+)-Serum_GBM-26
-0.7426498378837839,p-RB_807,(-)-Serum_GBM-26
0.6662229718988084,p-RB_807,DMSO_GBM-6
0.7284357904626508,p-RB_807,GDC0980_GBM-6
0.10828042484970427,p-RB_807,Palbociclib_GBM-6
0.747647644255236,p-RB_807,(+)-Serum_GBM-6
0.7047256708212062,p-RB_807,Erlotinib_GBM-6
0.7166413706234174,p-RB_807,(-)-Serum_GBM-6
0.8907989701146241,p-RB_807,GNE-317_GBM-6
0.3138497506978842,p-S6_235,Palbociclib_GBM-26
0.07091265221061475,p-S6_235,GDC0980_GBM-26
0.6729417468208477,p-S6_235,DMSO_GBM-26
0.00154204639521078,p-S6_235,GNE-317_GBM-26
0.8399376798028793,p-S6_235,Erlotinib_GBM-26
