Change,Target,Treatment
0.4545597729086963,hydroxy-HIF,Palbociclib_1h
0.7591342543379559,hydroxy-HIF,GDC0980_1h
0.5156314488116543,hydroxy-HIF,DMSO_1h
0.45157819454304476,hydroxy-HIF,GNE-317_1h
0.5490481852476692,hydroxy-HIF,Erlotinib_1h
-0.38920958182864834,hydroxy-HIF,Palbociclib_24h
-0.6461247078282726,hydroxy-HIF,GNE-317_24h
-0.48441350751797063,hydroxy-HIF,DMSO_24h
-0.48755760801905657,hydroxy-HIF,Erlotinib_24h
-0.7226464506550723,hydroxy-HIF,GDC0980_24h
0.5868227162334452,p-Akt_308,Palbociclib_1h
0.885116617903368,p-Akt_308,GDC0980_1h
0.4494109382447953,p-Akt_308,DMSO_1h
0.38740356491599093,p-Akt_308,GNE-317_1h
0.4607819313655043,p-Akt_308,Erlotinib_1h
-0.33649669642198926,p-Akt_308,Palbociclib_24h
-0.5871715613490128,p-Akt_308,GNE-317_24h
-0.5638491332941616,p-Akt_308,DMSO_24h
-0.537742753795219,p-Akt_308,Erlotinib_24h
-0.7442756238027206,p-Akt_308,GDC0980_24h
0.42915925421798073,p-Akt_473,Palbociclib_1h
0.7536434596196051,p-Akt_473,GDC0980_1h
0.4688551646146969,p-Akt_473,DMSO_1h
0.28965770599238533,p-Akt_473,GNE-317_1h
0.534041991373864,p-Akt_473,Erlotinib_1h
-0.3102335644614313,p-Akt_473,Palbociclib_24h
-0.5941089432077609,p-Akt_473,GNE-317_24h
-0.4408940099163206,p-Akt_473,DMSO_24h
-0.40875800010992724,p-Akt_473,Erlotinib_24h
-0.7213630581230919,p-Akt_473,GDC0980_24h
0.3076755682678111,p-c-Abl,Palbociclib_1h
0.8241394652289886,p-c-Abl,GDC0980_1h
0.5456863360977554,p-c-Abl,DMSO_1h
0.5212397073613814,p-c-Abl,GNE-317_1h
0.5957558474365046,p-c-Abl,Erlotinib_1h
-0.3913309758157659,p-c-Abl,Palbociclib_24h
-0.6875623844430774,p-c-Abl,GNE-317_24h
-0.49985117910060617,p-c-Abl,DMSO_24h
-0.4966123224184703,p-c-Abl,Erlotinib_24h
-0.7191400626145212,p-c-Abl,GDC0980_24h
0.3336496538602421,p-GSK3b,Palbociclib_1h
0.4160474213067758,p-GSK3b,GDC0980_1h
0.4604090041627452,p-GSK3b,DMSO_1h
0.23508756466955355,p-GSK3b,GNE-317_1h
0.158588840323043,p-GSK3b,Erlotinib_1h
0.09873301027059905,p-GSK3b,Palbociclib_24h
-0.6823524805992849,p-GSK3b,GNE-317_24h
-0.1818439238825847,p-GSK3b,DMSO_24h
-0.07050626671440001,p-GSK3b,Erlotinib_24h
-0.7678128233966888,p-GSK3b,GDC0980_24h
0.47378544402284933,p-MAPK,Palbociclib_1h
0.9119344802086132,p-MAPK,GDC0980_1h
0.5564407276482103,p-MAPK,DMSO_1h
0.5234812057032168,p-MAPK,GNE-317_1h
0.4281818372858468,p-MAPK,Erlotinib_1h
-0.4135254609582586,p-MAPK,Palbociclib_24h
-0.6785038948405926,p-MAPK,GNE-317_24h
-0.5587674087732656,p-MAPK,DMSO_24h
-0.49481555386058484,p-MAPK,Erlotinib_24h
-0.7482113764360355,p-MAPK,GDC0980_24h
0.41114160198828437,p-mTOR,Palbociclib_1h
0.9346333860121376,p-mTOR,GDC0980_1h
0.45416579880545865,p-mTOR,DMSO_1h
0.37577502885039127,p-mTOR,GNE-317_1h
0.5089192838074245,p-mTOR,Erlotinib_1h
-0.2806513530805937,p-mTOR,Palbociclib_24h
-0.6572427151964942,p-mTOR,GNE-317_24h
-0.5969325509304214,p-mTOR,DMSO_24h
-0.4317093428060961,p-mTOR,Erlotinib_24h
-0.7180991374500905,p-mTOR,GDC0980_24h
0.32571836011763805,p-p53,Palbociclib_1h
0.8625824612568131,p-p53,GDC0980_1h
0.5488176082865208,p-p53,DMSO_1h
0.38389854050046873,p-p53,GNE-317_1h
0.4801043977208957,p-p53,Erlotinib_1h
-0.3126598673392304,p-p53,Palbociclib_24h
-0.571666054558825,p-p53,GNE-317_24h
-0.5739126325098632,p-p53,DMSO_24h
-0.44642216875229396,p-p53,Erlotinib_24h
-0.6964606447221235,p-p53,GDC0980_24h
0.2911070568218678,p-70S6k,Palbociclib_1h
0.7532331000697206,p-70S6k,GDC0980_1h
0.6425468319831864,p-70S6k,DMSO_1h
0.2440162803405001,p-70S6k,GNE-317_1h
0.45659585337178243,p-70S6k,Erlotinib_1h
-0.30397316708409355,p-70S6k,Palbociclib_24h
-0.6692487246536812,p-70S6k,GNE-317_24h
-0.4320263954885009,p-70S6k,DMSO_24h
-0.2664217829219655,p-70S6k,Erlotinib_24h
-0.7158290524388166,p-70S6k,GDC0980_24h
0.31815410407911143,p-PDK1,Palbociclib_1h
0.5206520185825505,p-PDK1,GDC0980_1h
0.557532673464579,p-PDK1,DMSO_1h
0.3161504583309342,p-PDK1,GNE-317_1h
0.4811171615401309,p-PDK1,Erlotinib_1h
-0.2371018797350684,p-PDK1,Palbociclib_24h
-0.6452914598386744,p-PDK1,GNE-317_24h
-0.23390064569284597,p-PDK1,DMSO_24h
-0.42579265895804597,p-PDK1,Erlotinib_24h
-0.6515197717726706,p-PDK1,GDC0980_24h
0.5038786826186136,p-Rb_780,Palbociclib_1h
0.6827864060710597,p-Rb_780,GDC0980_1h
0.6779534930865688,p-Rb_780,DMSO_1h
0.597882739914555,p-Rb_780,GNE-317_1h
0.49358220091821686,p-Rb_780,Erlotinib_1h
-0.46790732146727465,p-Rb_780,Palbociclib_24h
-0.6693537989925986,p-Rb_780,GNE-317_24h
-0.5191908932317058,p-Rb_780,DMSO_24h
-0.5267433801615773,p-Rb_780,Erlotinib_24h
-0.7728881287558577,p-Rb_780,GDC0980_24h
0.40773715463795424,p-RB_807,Palbociclib_1h
0.779557620477909,p-RB_807,GDC0980_1h
0.5638922094424114,p-RB_807,DMSO_1h
0.5217053850018348,p-RB_807,GNE-317_1h
0.56982936433189,p-RB_807,Erlotinib_1h
-0.4237860859839848,p-RB_807,Palbociclib_24h
