Change,Target,Treatment
-0.23154702612544895,hydroxy-HIF,DMSO
-0.15767567439953808,hydroxy-HIF,GDC0980
0.20379760829177057,hydroxy-HIF,Palbociclib
0.44688901149675986,hydroxy-HIF,(+)-Serum
-0.06570392166200371,hydroxy-HIF,Erlotinib
-0.13091988279335798,hydroxy-HIF,(-)-Serum
-0.06484011480818168,hydroxy-HIF,GNE-317
-0.17592734659257003,p-Akt_308,DMSO
-0.14893119785556003,p-Akt_308,GDC0980
0.08390369701615097,p-Akt_308,Palbociclib
0.3841921141950679,p-Akt_308,(+)-Serum
-0.16140105665731044,p-Akt_308,Erlotinib
-0.06802788290908408,p-Akt_308,(-)-Serum
0.08619167280330543,p-Akt_308,GNE-317
-0.03302616538762755,p-Akt_473,DMSO
-0.5316921097733521,p-Akt_473,GDC0980
0.2589810541790451,p-Akt_473,Palbociclib
0.6554868977049657,p-Akt_473,(+)-Serum
-0.1740248953696981,p-Akt_473,Erlotinib
0.2679169390561213,p-Akt_473,(-)-Serum
-0.44364172040945393,p-Akt_473,GNE-317
-0.21657574711724203,p-c-Abl,DMSO
-0.18433607840558808,p-c-Abl,GDC0980
0.10511378210946001,p-c-Abl,Palbociclib
0.46462320448235545,p-c-Abl,(+)-Serum
-0.10720075982851303,p-c-Abl,Erlotinib
-0.06547186242959906,p-c-Abl,(-)-Serum
0.00384746118912719,p-c-Abl,GNE-317
-0.2625439748047372,p-GSK3b,DMSO
-0.5132071708151766,p-GSK3b,GDC0980
0.2857545977449822,p-GSK3b,Palbociclib
0.7766847162220726,p-GSK3b,(+)-Serum
-0.09191736490293005,p-GSK3b,Erlotinib
0.08116800052947878,p-GSK3b,(-)-Serum
-0.27593880397368975,p-GSK3b,GNE-317
-0.18316167651288065,p-MAPK,DMSO
-0.21311442974772996,p-MAPK,GDC0980
0.26276095839190483,p-MAPK,Palbociclib
0.45160417198453273,p-MAPK,(+)-Serum
-0.17937871232928893,p-MAPK,Erlotinib
-0.053950562806245626,p-MAPK,(-)-Serum
-0.08475974898029197,p-MAPK,GNE-317
-0.16486802915081739,p-mTOR,DMSO
-0.22050831176919292,p-mTOR,GDC0980
0.09263421735143745,p-mTOR,Palbociclib
0.41574940197461036,p-mTOR,(+)-Serum
-0.10486303077479875,p-mTOR,Erlotinib
-0.02772051612632049,p-mTOR,(-)-Serum
0.009576268495081615,p-mTOR,GNE-317
-0.19377834133349614,p-p53,DMSO
-0.1498704530068374,p-p53,GDC0980
0.011843118120110359,p-p53,Palbociclib
0.3588012408863176,p-p53,(+)-Serum
-0.08544253565493802,p-p53,Erlotinib
0.09381711828775344,p-p53,(-)-Serum
-0.03537014729890998,p-p53,GNE-317
-0.19944074946538654,p-70S6k,DMSO
-0.34311483740523385,p-70S6k,GDC0980
0.18659717894793154,p-70S6k,Palbociclib
0.720262813205309,p-70S6k,(+)-Serum
-0.12168206798718093,p-70S6k,Erlotinib
-0.1020587706766875,p-70S6k,(-)-Serum
-0.14056356661875222,p-70S6k,GNE-317
-0.34081453181270416,p-PDK1,DMSO
-0.25967308047722015,p-PDK1,GDC0980
0.2018626311445324,p-PDK1,Palbociclib
0.5578367744751731,p-PDK1,(+)-Serum
0.05350957994242568,p-PDK1,Erlotinib
0.012710470874528168,p-PDK1,(-)-Serum
-0.22543184414673484,p-PDK1,GNE-317
1.6081335965107308e-4,p-Rb_780,DMSO
-0.29540931381839997,p-Rb_780,GDC0980
-0.6445055277596364,p-Rb_780,Palbociclib
0.9856835639026175,p-Rb_780,(+)-Serum
-0.2542255596126992,p-Rb_780,Erlotinib
0.44458105426662,p-Rb_780,(-)-Serum
-0.236285030338153,p-Rb_780,GNE-317
0.08824512553945221,p-RB_807,DMSO
-0.26400496765541326,p-RB_807,GDC0980
-0.6861999275344147,p-RB_807,Palbociclib
0.8574619079719583,p-RB_807,(+)-Serum
-0.19417669015725514,p-RB_807,Erlotinib
0.3915935068520001,p-RB_807,(-)-Serum
-0.1929189550163273,p-RB_807,GNE-317
-0.28984480317472466,p-S6_235,DMSO
-0.5606392342644119,p-S6_235,GDC0980
-0.04326803908932163,p-S6_235,Palbociclib
1.7704135927458242,p-S6_235,(+)-Serum
-0.41523794826133514,p-S6_235,Erlotinib
-0.062924218344337,p-S6_235,(-)-Serum
-0.39849934961169337,p-S6_235,GNE-317
-0.18601735443911774,p-S6_240,DMSO
-0.38430925333834687,p-S6_240,GDC0980
0.013030139262062972,p-S6_240,Palbociclib
1.2945385874142659,p-S6_240,(+)-Serum
-0.35948818416469636,p-S6_240,Erlotinib
-0.06802079071012429,p-S6_240,(-)-Serum
-0.30973314402404384,p-S6_240,GNE-317
-0.2715842667998709,p-Src,DMSO
-0.18831373784305228,p-Src,GDC0980
0.16641808750072137,p-Src,Palbociclib
0.38284166411831494,p-Src,(+)-Serum
-2.1101489837651723e-4,p-Src,Erlotinib
-0.06250419973081872,p-Src,(-)-Serum
-0.02664653234691808,p-Src,GNE-317
