Change,Target,Treatment
0.5024521979551047,hydroxy-HIF,Palbociclib_GBM-26
0.8170550129011986,hydroxy-HIF,GDC0980_GBM-26
0.5655347026429066,hydroxy-HIF,DMSO_GBM-26
0.4993724489806843,hydroxy-HIF,GNE-317_GBM-26
0.600051709122728,hydroxy-HIF,Erlotinib_GBM-26
-0.5099301369779674,hydroxy-HIF,DMSO_GBM-6
-0.6607420274600437,hydroxy-HIF,GDC0980_GBM-6
-0.6038924585526407,hydroxy-HIF,Palbociclib_GBM-6
-0.623238879145523,hydroxy-HIF,Erlotinib_GBM-6
-0.5866625694664477,hydroxy-HIF,GNE-317_GBM-6
0.582973355370295,p-Akt_308,Palbociclib_GBM-26
0.8805436469865818,p-Akt_308,GDC0980_GBM-26
0.4458949148836321,p-Akt_308,DMSO_GBM-26
0.38403796085099534,p-Akt_308,GNE-317_GBM-26
0.45723832391731856,p-Akt_308,Erlotinib_GBM-26
-0.4361920962066517,p-Akt_308,DMSO_GBM-6
-0.5954442371036799,p-Akt_308,GDC0980_GBM-6
-0.6115390844847709,p-Akt_308,Palbociclib_GBM-6
-0.5108189282669962,p-Akt_308,Erlotinib_GBM-6
-0.5966938559467243,p-Akt_308,GNE-317_GBM-6
0.4701066989151002,p-Akt_473,Palbociclib_GBM-26
0.8038878381724566,p-Akt_473,GDC0980_GBM-26
0.5109399535866928,p-Akt_473,DMSO_GBM-26
0.326608232981229,p-Akt_473,GNE-317_GBM-26
0.577994475619024,p-Akt_473,Erlotinib_GBM-26
-0.4522363194407999,p-Akt_473,DMSO_GBM-6
-0.6337935799119089,p-Akt_473,GDC0980_GBM-6
-0.454552329014353,p-Akt_473,Palbociclib_GBM-6
-0.5002260957504421,p-Akt_473,Erlotinib_GBM-6
-0.6487288751569988,p-Akt_473,GNE-317_GBM-6
0.3499576266518836,p-c-Abl,Palbociclib_GBM-26
0.8831207395152931,p-c-Abl,GDC0980_GBM-26
0.5956641757792901,p-c-Abl,DMSO_GBM-26
0.5704270957959799,p-c-Abl,GNE-317_GBM-26
0.6473526223134802,p-c-Abl,Erlotinib_GBM-26
-0.5562477384795662,p-c-Abl,DMSO_GBM-6
-0.6253362872446424,p-c-Abl,GDC0980_GBM-6
-0.611945351005285,p-c-Abl,Palbociclib_GBM-6
-0.5755567452152351,p-c-Abl,Erlotinib_GBM-6
-0.677436138111198,p-c-Abl,GNE-317_GBM-6
0.35960894781363817,p-GSK3b,Palbociclib_GBM-26
0.4436105756593831,p-GSK3b,GDC0980_GBM-26
0.48883565018744407,p-GSK3b,DMSO_GBM-26
0.25912836208335543,p-GSK3b,GNE-317_GBM-26
0.18114060134214943,p-GSK3b,Erlotinib_GBM-26
-0.3191882675217099,p-GSK3b,DMSO_GBM-6
-0.49762070481061016,p-GSK3b,GDC0980_GBM-6
-0.40946878843912815,p-GSK3b,Palbociclib_GBM-6
0.08984407855228668,p-GSK3b,Erlotinib_GBM-6
-0.5958904548668087,p-GSK3b,GNE-317_GBM-6
0.5129226983552417,p-MAPK,Palbociclib_GBM-26
0.9627070443713753,p-MAPK,GDC0980_GBM-26
0.5977729424955687,p-MAPK,DMSO_GBM-26
0.5639381607233956,p-MAPK,GNE-317_GBM-26
0.4661080605535894,p-MAPK,Erlotinib_GBM-26
-0.5707683991642265,p-MAPK,DMSO_GBM-6
-0.6305077120356218,p-MAPK,GDC0980_GBM-6
-0.6519168231452219,p-MAPK,Palbociclib_GBM-6
-0.621390213842707,p-MAPK,Erlotinib_GBM-6
-0.6288657583113931,p-MAPK,GNE-317_GBM-6
0.46494331797525806,p-mTOR,Palbociclib_GBM-26
1.0083939468420964,p-mTOR,GDC0980_GBM-26
0.5096078715181244,p-mTOR,DMSO_GBM-26
0.4282283455550276,p-mTOR,GNE-317_GBM-26
0.5664489085029827,p-mTOR,Erlotinib_GBM-26
-0.5453013226703667,p-mTOR,DMSO_GBM-6
-0.6352632502644219,p-mTOR,GDC0980_GBM-6
-0.6242179267116973,p-mTOR,Palbociclib_GBM-6
-0.5445139524888247,p-mTOR,Erlotinib_GBM-6
-0.6283259382581783,p-mTOR,GNE-317_GBM-6
0.25215367408104455,p-p53,Palbociclib_GBM-26
0.7592269537058243,p-p53,GDC0980_GBM-26
0.46287304833380566,p-p53,DMSO_GBM-26
0.3071054110537413,p-p53,GNE-317_GBM-26
0.3979727635855298,p-p53,Erlotinib_GBM-26
-0.4422532047562217,p-p53,DMSO_GBM-6
-0.43322808607926705,p-p53,GDC0980_GBM-6
-0.4791222240272303,p-p53,Palbociclib_GBM-6
-0.43083737987786763,p-p53,Erlotinib_GBM-6
-0.3938909560193597,p-p53,GNE-317_GBM-6
0.3248543856018326,p-70S6k,Palbociclib_GBM-26
0.7990596127073422,p-70S6k,GDC0980_GBM-26
0.6854801950087701,p-70S6k,DMSO_GBM-26
0.27653273681748763,p-70S6k,GNE-317_GBM-26
0.49466877606517373,p-70S6k,Erlotinib_GBM-26
-0.44833404557296436,p-70S6k,DMSO_GBM-6
-0.5570470763705639,p-70S6k,GDC0980_GBM-6
-0.49846747804029984,p-70S6k,Palbociclib_GBM-6
-0.5099368222888881,p-70S6k,Erlotinib_GBM-6
-0.56681028392789,p-70S6k,GNE-317_GBM-6
0.3821829621099594,p-PDK1,Palbociclib_GBM-26
0.5945171394442468,p-PDK1,GDC0980_GBM-26
0.633189258775097,p-PDK1,DMSO_GBM-26
0.3800819899954968,p-PDK1,GNE-317_GBM-26
0.5530618910446972,p-PDK1,Erlotinib_GBM-26
-0.41748672362931716,p-PDK1,DMSO_GBM-6
-0.5930173563184988,p-PDK1,GDC0980_GBM-6
-0.5144052585440699,p-PDK1,Palbociclib_GBM-6
-0.48317251989550747,p-PDK1,Erlotinib_GBM-6
-0.5349513829821031,p-PDK1,GNE-317_GBM-6
-0.502512138477605,p-Rb_780,Palbociclib_GBM-26
-0.44332889332699255,p-Rb_780,GDC0980_GBM-26
-0.4449276363462045,p-Rb_780,DMSO_GBM-26
-0.4714152967049987,p-Rb_780,GNE-317_GBM-26
-0.5059182474420698,p-Rb_780,Erlotinib_GBM-26
0.5318092195274976,p-Rb_780,DMSO_GBM-6
0.6643644608977005,p-Rb_780,GDC0980_GBM-6
-0.20918016583113175,p-Rb_780,Palbociclib_GBM-6
0.6624128902684769,p-Rb_780,Erlotinib_GBM-6
0.7186958074353266,p-Rb_780,GNE-317_GBM-6
-0.6649075665461147,p-RB_807,Palbociclib_GBM-26
-0.576400827702306,p-RB_807,GDC0980_GBM-26
-0.6277370072992021,p-RB_807,DMSO_GBM-26
-0.6377789995950722,p-RB_807,GNE-317_GBM-26
-0.6263237493815905,p-RB_807,Erlotinib_GBM-26
0.6733591172142849,p-RB_807,DMSO_GBM-6
0.7358383825390018,p-RB_807,GDC0980_GBM-6
0.11302699856487317,p-RB_807,Palbociclib_GBM-6
0.7120267165486817,p-RB_807,Erlotinib_GBM-6
0.8988969356574438,p-RB_807,GNE-317_GBM-6
0.5192977261295585,p-S6_235,Palbociclib_GBM-26
0.23837231504037745,p-S6_235,GDC0980_GBM-26
0.934541290236604,p-S6_235,DMSO_GBM-26
0.15815415948675332,p-S6_235,GNE-317_GBM-26
1.1276505412127653,p-S6_235,Erlotinib_GBM-26
-0.46842885601674766,p-S6_235,DMSO_GBM-6
-0.7181731012889289,p-S6_235,GDC0980_GBM-6
-0.44354213846391466,p-S6_235,Palbociclib_GBM-6
-0.6083070515908133,p-S6_235,Erlotinib_GBM-6
-0.7395648847456534,p-S6_235,GNE-317_GBM-6
0.7139513811057231,p-S6_240,Palbociclib_GBM-26
0.47885552867162,p-S6_240,GDC0980_GBM-26
0.8249649061511585,p-S6_240,DMSO_GBM-26
0.36755063372270863,p-S6_240,GNE-317_GBM-26
0.9221741946989601,p-S6_240,Erlotinib_GBM-26
-0.5974001709648649,p-S6_240,DMSO_GBM-6
-0.6835861318741102,p-S6_240,GDC0980_GBM-6
-0.6154791263351177,p-S6_240,Palbociclib_GBM-6
-0.6739603052289285,p-S6_240,Erlotinib_GBM-6
-0.7370709099471499,p-S6_240,GNE-317_GBM-6
0.2731406808273484,p-Src,Palbociclib_GBM-26
0.7342684593905633,p-Src,GDC0980_GBM-26
0.5481260371250267,p-Src,DMSO_GBM-26
0.4686057505108413,p-Src,GNE-317_GBM-26
0.36971310325803913,p-Src,Erlotinib_GBM-26
-0.4634788479490178,p-Src,DMSO_GBM-6
-0.5386568089798959,p-Src,GDC0980_GBM-6
-0.4589076452290961,p-Src,Palbociclib_GBM-6
-0.4111669485854347,p-Src,Erlotinib_GBM-6
-0.5216437803683733,p-Src,GNE-317_GBM-6
